img1,img2,good,bad,cIdx,goodCount,badCount
https://anonymouslink/folder/581_1.png,https://anonymouslink/folder/581_2.png,https://anonymouslink/folder/581_2.png,https://anonymouslink/folder/581_1.png,581,3.0,0.0
https://anonymouslink/folder/585_1.png,https://anonymouslink/folder/585_2.png,https://anonymouslink/folder/585_2.png,https://anonymouslink/folder/585_1.png,585,1.0,0.0
https://anonymouslink/folder/586_1.png,https://anonymouslink/folder/586_2.png,https://anonymouslink/folder/586_1.png,https://anonymouslink/folder/586_2.png,586,1.0,0.0
https://anonymouslink/folder/587_1.png,https://anonymouslink/folder/587_2.png,https://anonymouslink/folder/587_2.png,https://anonymouslink/folder/587_1.png,587,1.0,0.0
https://anonymouslink/folder/588_1.png,https://anonymouslink/folder/588_2.png,https://anonymouslink/folder/588_1.png,https://anonymouslink/folder/588_2.png,588,1.0,0.0
https://anonymouslink/folder/589_1.png,https://anonymouslink/folder/589_2.png,https://anonymouslink/folder/589_2.png,https://anonymouslink/folder/589_1.png,589,1.0,0.0
https://anonymouslink/folder/590_1.png,https://anonymouslink/folder/590_2.png,https://anonymouslink/folder/590_1.png,https://anonymouslink/folder/590_2.png,590,1.0,0.0
https://anonymouslink/folder/591_1.png,https://anonymouslink/folder/591_2.png,https://anonymouslink/folder/591_2.png,https://anonymouslink/folder/591_1.png,591,1.0,0.0
https://anonymouslink/folder/592_1.png,https://anonymouslink/folder/592_2.png,https://anonymouslink/folder/592_1.png,https://anonymouslink/folder/592_2.png,592,1.0,0.0
https://anonymouslink/folder/593_1.png,https://anonymouslink/folder/593_2.png,https://anonymouslink/folder/593_1.png,https://anonymouslink/folder/593_2.png,593,1.0,0.0
https://anonymouslink/folder/597_1.png,https://anonymouslink/folder/597_2.png,https://anonymouslink/folder/597_1.png,https://anonymouslink/folder/597_2.png,597,3.0,0.0
https://anonymouslink/folder/598_1.png,https://anonymouslink/folder/598_2.png,https://anonymouslink/folder/598_2.png,https://anonymouslink/folder/598_1.png,598,3.0,0.0
https://anonymouslink/folder/59_1.png,https://anonymouslink/folder/59_2.png,https://anonymouslink/folder/59_1.png,https://anonymouslink/folder/59_2.png,59,3.0,0.0
https://anonymouslink/folder/5_1.png,https://anonymouslink/folder/5_2.png,https://anonymouslink/folder/5_1.png,https://anonymouslink/folder/5_2.png,5,1.0,0.0
https://anonymouslink/folder/600_1.png,https://anonymouslink/folder/600_2.png,https://anonymouslink/folder/600_2.png,https://anonymouslink/folder/600_1.png,600,3.0,0.0
https://anonymouslink/folder/601_1.png,https://anonymouslink/folder/601_2.png,https://anonymouslink/folder/601_1.png,https://anonymouslink/folder/601_2.png,601,3.0,0.0
https://anonymouslink/folder/605_1.png,https://anonymouslink/folder/605_2.png,https://anonymouslink/folder/605_2.png,https://anonymouslink/folder/605_1.png,605,3.0,0.0
https://anonymouslink/folder/607_1.png,https://anonymouslink/folder/607_2.png,https://anonymouslink/folder/607_2.png,https://anonymouslink/folder/607_1.png,607,3.0,0.0
https://anonymouslink/folder/608_1.png,https://anonymouslink/folder/608_2.png,https://anonymouslink/folder/608_1.png,https://anonymouslink/folder/608_2.png,608,3.0,0.0
https://anonymouslink/folder/609_1.png,https://anonymouslink/folder/609_2.png,https://anonymouslink/folder/609_1.png,https://anonymouslink/folder/609_2.png,609,3.0,0.0
https://anonymouslink/folder/612_1.png,https://anonymouslink/folder/612_2.png,https://anonymouslink/folder/612_2.png,https://anonymouslink/folder/612_1.png,612,1.0,0.0
https://anonymouslink/folder/613_1.png,https://anonymouslink/folder/613_2.png,https://anonymouslink/folder/613_1.png,https://anonymouslink/folder/613_2.png,613,1.0,0.0
https://anonymouslink/folder/614_1.png,https://anonymouslink/folder/614_2.png,https://anonymouslink/folder/614_1.png,https://anonymouslink/folder/614_2.png,614,1.0,0.0
https://anonymouslink/folder/615_1.png,https://anonymouslink/folder/615_2.png,https://anonymouslink/folder/615_1.png,https://anonymouslink/folder/615_2.png,615,1.0,0.0
https://anonymouslink/folder/616_1.png,https://anonymouslink/folder/616_2.png,https://anonymouslink/folder/616_1.png,https://anonymouslink/folder/616_2.png,616,1.0,0.0
https://anonymouslink/folder/617_1.png,https://anonymouslink/folder/617_2.png,https://anonymouslink/folder/617_1.png,https://anonymouslink/folder/617_2.png,617,1.0,0.0
https://anonymouslink/folder/618_1.png,https://anonymouslink/folder/618_2.png,https://anonymouslink/folder/618_1.png,https://anonymouslink/folder/618_2.png,618,1.0,0.0
https://anonymouslink/folder/619_1.png,https://anonymouslink/folder/619_2.png,https://anonymouslink/folder/619_1.png,https://anonymouslink/folder/619_2.png,619,1.0,0.0
https://anonymouslink/folder/620_1.png,https://anonymouslink/folder/620_2.png,https://anonymouslink/folder/620_2.png,https://anonymouslink/folder/620_1.png,620,1.0,0.0
https://anonymouslink/folder/621_1.png,https://anonymouslink/folder/621_2.png,https://anonymouslink/folder/621_2.png,https://anonymouslink/folder/621_1.png,621,1.0,0.0
https://anonymouslink/folder/622_1.png,https://anonymouslink/folder/622_2.png,https://anonymouslink/folder/622_1.png,https://anonymouslink/folder/622_2.png,622,1.0,0.0
https://anonymouslink/folder/623_1.png,https://anonymouslink/folder/623_2.png,https://anonymouslink/folder/623_2.png,https://anonymouslink/folder/623_1.png,623,1.0,0.0
https://anonymouslink/folder/624_1.png,https://anonymouslink/folder/624_2.png,https://anonymouslink/folder/624_2.png,https://anonymouslink/folder/624_1.png,624,1.0,0.0
https://anonymouslink/folder/625_1.png,https://anonymouslink/folder/625_2.png,https://anonymouslink/folder/625_1.png,https://anonymouslink/folder/625_2.png,625,1.0,0.0
https://anonymouslink/folder/626_1.png,https://anonymouslink/folder/626_2.png,https://anonymouslink/folder/626_1.png,https://anonymouslink/folder/626_2.png,626,1.0,0.0
https://anonymouslink/folder/627_1.png,https://anonymouslink/folder/627_2.png,https://anonymouslink/folder/627_1.png,https://anonymouslink/folder/627_2.png,627,1.0,0.0
https://anonymouslink/folder/628_1.png,https://anonymouslink/folder/628_2.png,https://anonymouslink/folder/628_2.png,https://anonymouslink/folder/628_1.png,628,1.0,0.0
https://anonymouslink/folder/629_1.png,https://anonymouslink/folder/629_2.png,https://anonymouslink/folder/629_1.png,https://anonymouslink/folder/629_2.png,629,1.0,0.0
https://anonymouslink/folder/631_1.png,https://anonymouslink/folder/631_2.png,https://anonymouslink/folder/631_1.png,https://anonymouslink/folder/631_2.png,631,3.0,0.0
https://anonymouslink/folder/633_1.png,https://anonymouslink/folder/633_2.png,https://anonymouslink/folder/633_1.png,https://anonymouslink/folder/633_2.png,633,3.0,0.0
https://anonymouslink/folder/636_1.png,https://anonymouslink/folder/636_2.png,https://anonymouslink/folder/636_1.png,https://anonymouslink/folder/636_2.png,636,3.0,0.0
https://anonymouslink/folder/638_1.png,https://anonymouslink/folder/638_2.png,https://anonymouslink/folder/638_1.png,https://anonymouslink/folder/638_2.png,638,3.0,0.0
https://anonymouslink/folder/641_1.png,https://anonymouslink/folder/641_2.png,https://anonymouslink/folder/641_1.png,https://anonymouslink/folder/641_2.png,641,3.0,0.0
https://anonymouslink/folder/643_1.png,https://anonymouslink/folder/643_2.png,https://anonymouslink/folder/643_2.png,https://anonymouslink/folder/643_1.png,643,3.0,0.0
https://anonymouslink/folder/648_1.png,https://anonymouslink/folder/648_2.png,https://anonymouslink/folder/648_1.png,https://anonymouslink/folder/648_2.png,648,3.0,0.0
https://anonymouslink/folder/650_1.png,https://anonymouslink/folder/650_2.png,https://anonymouslink/folder/650_2.png,https://anonymouslink/folder/650_1.png,650,3.0,0.0
https://anonymouslink/folder/651_1.png,https://anonymouslink/folder/651_2.png,https://anonymouslink/folder/651_2.png,https://anonymouslink/folder/651_1.png,651,3.0,0.0
https://anonymouslink/folder/652_1.png,https://anonymouslink/folder/652_2.png,https://anonymouslink/folder/652_2.png,https://anonymouslink/folder/652_1.png,652,3.0,0.0
https://anonymouslink/folder/654_1.png,https://anonymouslink/folder/654_2.png,https://anonymouslink/folder/654_2.png,https://anonymouslink/folder/654_1.png,654,3.0,0.0
https://anonymouslink/folder/656_1.png,https://anonymouslink/folder/656_2.png,https://anonymouslink/folder/656_2.png,https://anonymouslink/folder/656_1.png,656,3.0,0.0
https://anonymouslink/folder/657_1.png,https://anonymouslink/folder/657_2.png,https://anonymouslink/folder/657_2.png,https://anonymouslink/folder/657_1.png,657,2.0,0.0
https://anonymouslink/folder/658_1.png,https://anonymouslink/folder/658_2.png,https://anonymouslink/folder/658_2.png,https://anonymouslink/folder/658_1.png,658,2.0,0.0
https://anonymouslink/folder/660_1.png,https://anonymouslink/folder/660_2.png,https://anonymouslink/folder/660_1.png,https://anonymouslink/folder/660_2.png,660,2.0,0.0
https://anonymouslink/folder/661_1.png,https://anonymouslink/folder/661_2.png,https://anonymouslink/folder/661_2.png,https://anonymouslink/folder/661_1.png,661,2.0,0.0
https://anonymouslink/folder/662_1.png,https://anonymouslink/folder/662_2.png,https://anonymouslink/folder/662_2.png,https://anonymouslink/folder/662_1.png,662,2.0,0.0
https://anonymouslink/folder/663_1.png,https://anonymouslink/folder/663_2.png,https://anonymouslink/folder/663_1.png,https://anonymouslink/folder/663_2.png,663,2.0,0.0
https://anonymouslink/folder/664_1.png,https://anonymouslink/folder/664_2.png,https://anonymouslink/folder/664_1.png,https://anonymouslink/folder/664_2.png,664,2.0,0.0
https://anonymouslink/folder/668_1.png,https://anonymouslink/folder/668_2.png,https://anonymouslink/folder/668_2.png,https://anonymouslink/folder/668_1.png,668,3.0,0.0
https://anonymouslink/folder/66_1.png,https://anonymouslink/folder/66_2.png,https://anonymouslink/folder/66_2.png,https://anonymouslink/folder/66_1.png,66,3.0,0.0
https://anonymouslink/folder/670_1.png,https://anonymouslink/folder/670_2.png,https://anonymouslink/folder/670_1.png,https://anonymouslink/folder/670_2.png,670,3.0,0.0
https://anonymouslink/folder/671_1.png,https://anonymouslink/folder/671_2.png,https://anonymouslink/folder/671_2.png,https://anonymouslink/folder/671_1.png,671,3.0,0.0
https://anonymouslink/folder/674_1.png,https://anonymouslink/folder/674_2.png,https://anonymouslink/folder/674_2.png,https://anonymouslink/folder/674_1.png,674,3.0,0.0
https://anonymouslink/folder/675_1.png,https://anonymouslink/folder/675_2.png,https://anonymouslink/folder/675_1.png,https://anonymouslink/folder/675_2.png,675,1.0,0.0
https://anonymouslink/folder/676_1.png,https://anonymouslink/folder/676_2.png,https://anonymouslink/folder/676_2.png,https://anonymouslink/folder/676_1.png,676,1.0,0.0
https://anonymouslink/folder/677_1.png,https://anonymouslink/folder/677_2.png,https://anonymouslink/folder/677_2.png,https://anonymouslink/folder/677_1.png,677,1.0,0.0
https://anonymouslink/folder/678_1.png,https://anonymouslink/folder/678_2.png,https://anonymouslink/folder/678_1.png,https://anonymouslink/folder/678_2.png,678,1.0,0.0
https://anonymouslink/folder/679_1.png,https://anonymouslink/folder/679_2.png,https://anonymouslink/folder/679_1.png,https://anonymouslink/folder/679_2.png,679,1.0,0.0
https://anonymouslink/folder/680_1.png,https://anonymouslink/folder/680_2.png,https://anonymouslink/folder/680_2.png,https://anonymouslink/folder/680_1.png,680,1.0,0.0
https://anonymouslink/folder/681_1.png,https://anonymouslink/folder/681_2.png,https://anonymouslink/folder/681_1.png,https://anonymouslink/folder/681_2.png,681,1.0,0.0
https://anonymouslink/folder/682_1.png,https://anonymouslink/folder/682_2.png,https://anonymouslink/folder/682_2.png,https://anonymouslink/folder/682_1.png,682,1.0,0.0
https://anonymouslink/folder/683_1.png,https://anonymouslink/folder/683_2.png,https://anonymouslink/folder/683_1.png,https://anonymouslink/folder/683_2.png,683,1.0,0.0
https://anonymouslink/folder/684_1.png,https://anonymouslink/folder/684_2.png,https://anonymouslink/folder/684_1.png,https://anonymouslink/folder/684_2.png,684,2.0,0.0
https://anonymouslink/folder/685_1.png,https://anonymouslink/folder/685_2.png,https://anonymouslink/folder/685_1.png,https://anonymouslink/folder/685_2.png,685,2.0,0.0
https://anonymouslink/folder/687_1.png,https://anonymouslink/folder/687_2.png,https://anonymouslink/folder/687_2.png,https://anonymouslink/folder/687_1.png,687,2.0,0.0
https://anonymouslink/folder/689_1.png,https://anonymouslink/folder/689_2.png,https://anonymouslink/folder/689_1.png,https://anonymouslink/folder/689_2.png,689,2.0,0.0
https://anonymouslink/folder/690_1.png,https://anonymouslink/folder/690_2.png,https://anonymouslink/folder/690_1.png,https://anonymouslink/folder/690_2.png,690,2.0,0.0
https://anonymouslink/folder/691_1.png,https://anonymouslink/folder/691_2.png,https://anonymouslink/folder/691_2.png,https://anonymouslink/folder/691_1.png,691,2.0,0.0
https://anonymouslink/folder/696_1.png,https://anonymouslink/folder/696_2.png,https://anonymouslink/folder/696_2.png,https://anonymouslink/folder/696_1.png,696,2.0,0.0
https://anonymouslink/folder/699_1.png,https://anonymouslink/folder/699_2.png,https://anonymouslink/folder/699_2.png,https://anonymouslink/folder/699_1.png,699,2.0,0.0
https://anonymouslink/folder/6_1.png,https://anonymouslink/folder/6_2.png,https://anonymouslink/folder/6_1.png,https://anonymouslink/folder/6_2.png,6,1.0,0.0
https://anonymouslink/folder/700_1.png,https://anonymouslink/folder/700_2.png,https://anonymouslink/folder/700_2.png,https://anonymouslink/folder/700_1.png,700,2.0,0.0
https://anonymouslink/folder/702_1.png,https://anonymouslink/folder/702_2.png,https://anonymouslink/folder/702_1.png,https://anonymouslink/folder/702_2.png,702,2.0,0.0
https://anonymouslink/folder/704_1.png,https://anonymouslink/folder/704_2.png,https://anonymouslink/folder/704_1.png,https://anonymouslink/folder/704_2.png,704,2.0,0.0
https://anonymouslink/folder/708_1.png,https://anonymouslink/folder/708_2.png,https://anonymouslink/folder/708_1.png,https://anonymouslink/folder/708_2.png,708,2.0,0.0
https://anonymouslink/folder/70_1.png,https://anonymouslink/folder/70_2.png,https://anonymouslink/folder/70_2.png,https://anonymouslink/folder/70_1.png,70,3.0,0.0
https://anonymouslink/folder/710_1.png,https://anonymouslink/folder/710_2.png,https://anonymouslink/folder/710_2.png,https://anonymouslink/folder/710_1.png,710,2.0,0.0
https://anonymouslink/folder/713_1.png,https://anonymouslink/folder/713_2.png,https://anonymouslink/folder/713_1.png,https://anonymouslink/folder/713_2.png,713,3.0,0.0
https://anonymouslink/folder/714_1.png,https://anonymouslink/folder/714_2.png,https://anonymouslink/folder/714_2.png,https://anonymouslink/folder/714_1.png,714,3.0,0.0
https://anonymouslink/folder/716_1.png,https://anonymouslink/folder/716_2.png,https://anonymouslink/folder/716_1.png,https://anonymouslink/folder/716_2.png,716,3.0,0.0
https://anonymouslink/folder/717_1.png,https://anonymouslink/folder/717_2.png,https://anonymouslink/folder/717_2.png,https://anonymouslink/folder/717_1.png,717,3.0,0.0
https://anonymouslink/folder/718_1.png,https://anonymouslink/folder/718_2.png,https://anonymouslink/folder/718_2.png,https://anonymouslink/folder/718_1.png,718,3.0,0.0
https://anonymouslink/folder/719_1.png,https://anonymouslink/folder/719_2.png,https://anonymouslink/folder/719_1.png,https://anonymouslink/folder/719_2.png,719,3.0,0.0
https://anonymouslink/folder/71_1.png,https://anonymouslink/folder/71_2.png,https://anonymouslink/folder/71_1.png,https://anonymouslink/folder/71_2.png,71,3.0,0.0
https://anonymouslink/folder/729_1.png,https://anonymouslink/folder/729_2.png,https://anonymouslink/folder/729_1.png,https://anonymouslink/folder/729_2.png,729,2.0,0.0
https://anonymouslink/folder/72_1.png,https://anonymouslink/folder/72_2.png,https://anonymouslink/folder/72_2.png,https://anonymouslink/folder/72_1.png,72,3.0,0.0
https://anonymouslink/folder/731_1.png,https://anonymouslink/folder/731_2.png,https://anonymouslink/folder/731_1.png,https://anonymouslink/folder/731_2.png,731,2.0,0.0
https://anonymouslink/folder/733_1.png,https://anonymouslink/folder/733_2.png,https://anonymouslink/folder/733_1.png,https://anonymouslink/folder/733_2.png,733,2.0,0.0
https://anonymouslink/folder/734_1.png,https://anonymouslink/folder/734_2.png,https://anonymouslink/folder/734_1.png,https://anonymouslink/folder/734_2.png,734,2.0,0.0
https://anonymouslink/folder/735_1.png,https://anonymouslink/folder/735_2.png,https://anonymouslink/folder/735_2.png,https://anonymouslink/folder/735_1.png,735,2.0,0.0
https://anonymouslink/folder/736_1.png,https://anonymouslink/folder/736_2.png,https://anonymouslink/folder/736_1.png,https://anonymouslink/folder/736_2.png,736,2.0,0.0
https://anonymouslink/folder/737_1.png,https://anonymouslink/folder/737_2.png,https://anonymouslink/folder/737_2.png,https://anonymouslink/folder/737_1.png,737,2.0,0.0
https://anonymouslink/folder/738_1.png,https://anonymouslink/folder/738_2.png,https://anonymouslink/folder/738_2.png,https://anonymouslink/folder/738_1.png,738,3.0,0.0
https://anonymouslink/folder/739_1.png,https://anonymouslink/folder/739_2.png,https://anonymouslink/folder/739_2.png,https://anonymouslink/folder/739_1.png,739,3.0,0.0
https://anonymouslink/folder/73_1.png,https://anonymouslink/folder/73_2.png,https://anonymouslink/folder/73_2.png,https://anonymouslink/folder/73_1.png,73,3.0,0.0
https://anonymouslink/folder/741_1.png,https://anonymouslink/folder/741_2.png,https://anonymouslink/folder/741_1.png,https://anonymouslink/folder/741_2.png,741,3.0,0.0
https://anonymouslink/folder/742_1.png,https://anonymouslink/folder/742_2.png,https://anonymouslink/folder/742_2.png,https://anonymouslink/folder/742_1.png,742,3.0,0.0
https://anonymouslink/folder/743_1.png,https://anonymouslink/folder/743_2.png,https://anonymouslink/folder/743_2.png,https://anonymouslink/folder/743_1.png,743,3.0,0.0
https://anonymouslink/folder/74_1.png,https://anonymouslink/folder/74_2.png,https://anonymouslink/folder/74_2.png,https://anonymouslink/folder/74_1.png,74,3.0,0.0
https://anonymouslink/folder/750_1.png,https://anonymouslink/folder/750_2.png,https://anonymouslink/folder/750_1.png,https://anonymouslink/folder/750_2.png,750,2.0,0.0
https://anonymouslink/folder/754_1.png,https://anonymouslink/folder/754_2.png,https://anonymouslink/folder/754_2.png,https://anonymouslink/folder/754_1.png,754,2.0,0.0
https://anonymouslink/folder/755_1.png,https://anonymouslink/folder/755_2.png,https://anonymouslink/folder/755_1.png,https://anonymouslink/folder/755_2.png,755,2.0,0.0
https://anonymouslink/folder/756_1.png,https://anonymouslink/folder/756_2.png,https://anonymouslink/folder/756_2.png,https://anonymouslink/folder/756_1.png,756,3.0,0.0
https://anonymouslink/folder/757_1.png,https://anonymouslink/folder/757_2.png,https://anonymouslink/folder/757_2.png,https://anonymouslink/folder/757_1.png,757,3.0,0.0
https://anonymouslink/folder/760_1.png,https://anonymouslink/folder/760_2.png,https://anonymouslink/folder/760_2.png,https://anonymouslink/folder/760_1.png,760,3.0,0.0
https://anonymouslink/folder/762_1.png,https://anonymouslink/folder/762_2.png,https://anonymouslink/folder/762_1.png,https://anonymouslink/folder/762_2.png,762,3.0,0.0
https://anonymouslink/folder/763_1.png,https://anonymouslink/folder/763_2.png,https://anonymouslink/folder/763_1.png,https://anonymouslink/folder/763_2.png,763,3.0,0.0
https://anonymouslink/folder/764_1.png,https://anonymouslink/folder/764_2.png,https://anonymouslink/folder/764_2.png,https://anonymouslink/folder/764_1.png,764,3.0,0.0
https://anonymouslink/folder/765_1.png,https://anonymouslink/folder/765_2.png,https://anonymouslink/folder/765_1.png,https://anonymouslink/folder/765_2.png,765,1.0,0.0
https://anonymouslink/folder/766_1.png,https://anonymouslink/folder/766_2.png,https://anonymouslink/folder/766_1.png,https://anonymouslink/folder/766_2.png,766,1.0,0.0
https://anonymouslink/folder/767_1.png,https://anonymouslink/folder/767_2.png,https://anonymouslink/folder/767_2.png,https://anonymouslink/folder/767_1.png,767,1.0,0.0
https://anonymouslink/folder/768_1.png,https://anonymouslink/folder/768_2.png,https://anonymouslink/folder/768_1.png,https://anonymouslink/folder/768_2.png,768,1.0,0.0
https://anonymouslink/folder/769_1.png,https://anonymouslink/folder/769_2.png,https://anonymouslink/folder/769_1.png,https://anonymouslink/folder/769_2.png,769,1.0,0.0
https://anonymouslink/folder/770_1.png,https://anonymouslink/folder/770_2.png,https://anonymouslink/folder/770_1.png,https://anonymouslink/folder/770_2.png,770,1.0,0.0
https://anonymouslink/folder/771_1.png,https://anonymouslink/folder/771_2.png,https://anonymouslink/folder/771_1.png,https://anonymouslink/folder/771_2.png,771,1.0,0.0
https://anonymouslink/folder/772_1.png,https://anonymouslink/folder/772_2.png,https://anonymouslink/folder/772_1.png,https://anonymouslink/folder/772_2.png,772,1.0,0.0
https://anonymouslink/folder/773_1.png,https://anonymouslink/folder/773_2.png,https://anonymouslink/folder/773_2.png,https://anonymouslink/folder/773_1.png,773,1.0,0.0
https://anonymouslink/folder/774_1.png,https://anonymouslink/folder/774_2.png,https://anonymouslink/folder/774_2.png,https://anonymouslink/folder/774_1.png,774,2.0,0.0
https://anonymouslink/folder/775_1.png,https://anonymouslink/folder/775_2.png,https://anonymouslink/folder/775_2.png,https://anonymouslink/folder/775_1.png,775,2.0,0.0
https://anonymouslink/folder/777_1.png,https://anonymouslink/folder/777_2.png,https://anonymouslink/folder/777_1.png,https://anonymouslink/folder/777_2.png,777,2.0,0.0
https://anonymouslink/folder/779_1.png,https://anonymouslink/folder/779_2.png,https://anonymouslink/folder/779_1.png,https://anonymouslink/folder/779_2.png,779,2.0,0.0
https://anonymouslink/folder/780_1.png,https://anonymouslink/folder/780_2.png,https://anonymouslink/folder/780_2.png,https://anonymouslink/folder/780_1.png,780,2.0,0.0
https://anonymouslink/folder/781_1.png,https://anonymouslink/folder/781_2.png,https://anonymouslink/folder/781_1.png,https://anonymouslink/folder/781_2.png,781,2.0,0.0
https://anonymouslink/folder/782_1.png,https://anonymouslink/folder/782_2.png,https://anonymouslink/folder/782_1.png,https://anonymouslink/folder/782_2.png,782,2.0,0.0
https://anonymouslink/folder/786_1.png,https://anonymouslink/folder/786_2.png,https://anonymouslink/folder/786_2.png,https://anonymouslink/folder/786_1.png,786,3.0,0.0
https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/787_2.png,https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/787_2.png,787,3.0,0.0
https://anonymouslink/folder/790_1.png,https://anonymouslink/folder/790_2.png,https://anonymouslink/folder/790_1.png,https://anonymouslink/folder/790_2.png,790,3.0,0.0
https://anonymouslink/folder/791_1.png,https://anonymouslink/folder/791_2.png,https://anonymouslink/folder/791_1.png,https://anonymouslink/folder/791_2.png,791,3.0,0.0
https://anonymouslink/folder/792_1.png,https://anonymouslink/folder/792_2.png,https://anonymouslink/folder/792_1.png,https://anonymouslink/folder/792_2.png,792,2.0,0.0
https://anonymouslink/folder/795_1.png,https://anonymouslink/folder/795_2.png,https://anonymouslink/folder/795_2.png,https://anonymouslink/folder/795_1.png,795,2.0,0.0
https://anonymouslink/folder/797_1.png,https://anonymouslink/folder/797_2.png,https://anonymouslink/folder/797_2.png,https://anonymouslink/folder/797_1.png,797,2.0,0.0
https://anonymouslink/folder/79_1.png,https://anonymouslink/folder/79_2.png,https://anonymouslink/folder/79_1.png,https://anonymouslink/folder/79_2.png,79,3.0,0.0
https://anonymouslink/folder/7_1.png,https://anonymouslink/folder/7_2.png,https://anonymouslink/folder/7_1.png,https://anonymouslink/folder/7_2.png,7,1.0,0.0
https://anonymouslink/folder/800_1.png,https://anonymouslink/folder/800_2.png,https://anonymouslink/folder/800_1.png,https://anonymouslink/folder/800_2.png,800,2.0,0.0
https://anonymouslink/folder/804_1.png,https://anonymouslink/folder/804_2.png,https://anonymouslink/folder/804_1.png,https://anonymouslink/folder/804_2.png,804,3.0,0.0
https://anonymouslink/folder/807_1.png,https://anonymouslink/folder/807_2.png,https://anonymouslink/folder/807_1.png,https://anonymouslink/folder/807_2.png,807,3.0,0.0
https://anonymouslink/folder/80_1.png,https://anonymouslink/folder/80_2.png,https://anonymouslink/folder/80_1.png,https://anonymouslink/folder/80_2.png,80,3.0,0.0
https://anonymouslink/folder/811_1.png,https://anonymouslink/folder/811_2.png,https://anonymouslink/folder/811_1.png,https://anonymouslink/folder/811_2.png,811,2.0,0.0
https://anonymouslink/folder/813_1.png,https://anonymouslink/folder/813_2.png,https://anonymouslink/folder/813_1.png,https://anonymouslink/folder/813_2.png,813,2.0,0.0
https://anonymouslink/folder/814_1.png,https://anonymouslink/folder/814_2.png,https://anonymouslink/folder/814_1.png,https://anonymouslink/folder/814_2.png,814,2.0,0.0
https://anonymouslink/folder/815_1.png,https://anonymouslink/folder/815_2.png,https://anonymouslink/folder/815_1.png,https://anonymouslink/folder/815_2.png,815,2.0,0.0
https://anonymouslink/folder/816_1.png,https://anonymouslink/folder/816_2.png,https://anonymouslink/folder/816_2.png,https://anonymouslink/folder/816_1.png,816,2.0,0.0
https://anonymouslink/folder/81_1.png,https://anonymouslink/folder/81_2.png,https://anonymouslink/folder/81_2.png,https://anonymouslink/folder/81_1.png,81,2.0,0.0
https://anonymouslink/folder/821_1.png,https://anonymouslink/folder/821_2.png,https://anonymouslink/folder/821_1.png,https://anonymouslink/folder/821_2.png,821,2.0,0.0
https://anonymouslink/folder/824_1.png,https://anonymouslink/folder/824_2.png,https://anonymouslink/folder/824_2.png,https://anonymouslink/folder/824_1.png,824,2.0,0.0
https://anonymouslink/folder/828_1.png,https://anonymouslink/folder/828_2.png,https://anonymouslink/folder/828_1.png,https://anonymouslink/folder/828_2.png,828,3.0,0.0
https://anonymouslink/folder/829_1.png,https://anonymouslink/folder/829_2.png,https://anonymouslink/folder/829_1.png,https://anonymouslink/folder/829_2.png,829,3.0,0.0
https://anonymouslink/folder/82_1.png,https://anonymouslink/folder/82_2.png,https://anonymouslink/folder/82_2.png,https://anonymouslink/folder/82_1.png,82,2.0,0.0
https://anonymouslink/folder/836_1.png,https://anonymouslink/folder/836_2.png,https://anonymouslink/folder/836_2.png,https://anonymouslink/folder/836_1.png,836,3.0,0.0
https://anonymouslink/folder/837_1.png,https://anonymouslink/folder/837_2.png,https://anonymouslink/folder/837_2.png,https://anonymouslink/folder/837_1.png,837,1.0,0.0
https://anonymouslink/folder/838_1.png,https://anonymouslink/folder/838_2.png,https://anonymouslink/folder/838_1.png,https://anonymouslink/folder/838_2.png,838,1.0,0.0
https://anonymouslink/folder/839_1.png,https://anonymouslink/folder/839_2.png,https://anonymouslink/folder/839_2.png,https://anonymouslink/folder/839_1.png,839,1.0,0.0
https://anonymouslink/folder/83_1.png,https://anonymouslink/folder/83_2.png,https://anonymouslink/folder/83_2.png,https://anonymouslink/folder/83_1.png,83,2.0,0.0
https://anonymouslink/folder/840_1.png,https://anonymouslink/folder/840_2.png,https://anonymouslink/folder/840_1.png,https://anonymouslink/folder/840_2.png,840,1.0,0.0
https://anonymouslink/folder/841_1.png,https://anonymouslink/folder/841_2.png,https://anonymouslink/folder/841_1.png,https://anonymouslink/folder/841_2.png,841,1.0,0.0
https://anonymouslink/folder/842_1.png,https://anonymouslink/folder/842_2.png,https://anonymouslink/folder/842_2.png,https://anonymouslink/folder/842_1.png,842,1.0,0.0
https://anonymouslink/folder/843_1.png,https://anonymouslink/folder/843_2.png,https://anonymouslink/folder/843_2.png,https://anonymouslink/folder/843_1.png,843,1.0,0.0
https://anonymouslink/folder/844_1.png,https://anonymouslink/folder/844_2.png,https://anonymouslink/folder/844_1.png,https://anonymouslink/folder/844_2.png,844,1.0,0.0
https://anonymouslink/folder/845_1.png,https://anonymouslink/folder/845_2.png,https://anonymouslink/folder/845_2.png,https://anonymouslink/folder/845_1.png,845,1.0,0.0
https://anonymouslink/folder/846_1.png,https://anonymouslink/folder/846_2.png,https://anonymouslink/folder/846_1.png,https://anonymouslink/folder/846_2.png,846,2.0,0.0
https://anonymouslink/folder/848_1.png,https://anonymouslink/folder/848_2.png,https://anonymouslink/folder/848_1.png,https://anonymouslink/folder/848_2.png,848,2.0,0.0
